"TOA5","CR1000","CR1000","70405","CR1000.Std.27.04","CPU:Piranometro-UVA-UVB-WS400WS200 CR1000.CR1","45947","AWS"
"TIMESTAMP","RECORD","BattV","AirTemperature","RelHumidity","DewPoint","AbsAirPressure","RelAirPressure","PrecipitationType","PrecipitationIntensity","PrecipDifference","PrecipAbsolute","WindDirectionAct","WindSpeedAct","WindQuality"
"TS","RN","Volts","C","%","C","hPa","hPa","","mmh","mm","mm","degree","m/s","%"
"","","Min","Avg","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-05-13 11:30:00",0,10.25,21.41,60.8,13.55,978,978,0,0,0,0,72.46,1.139,100
"2023-05-13 11:40:00",1,9.65,21.78,58.58,13.3,978,978,0,0,0,0,167.7,1.931,100
"2023-05-13 11:50:00",2,9.65,22.08,57.75,13.4,978,978,0,0,0,0,108.2,1.977,100
"2023-05-13 12:00:00",3,9.65,22.61,56.05,13.4,978,978,0,0,0,0,79.33,1.792,100
"2023-05-13 12:10:00",4,9.66,23.19,54.07,13.35,978,978,0,0,0,0,61.24,2.421,100
"2023-05-13 12:20:00",5,9.65,23.52,52.4,13.17,978,978,0,0,0,0,33.91,2.966,100
"2023-05-13 12:30:00",6,9.66,23.68,52.28,13.34,978,978,0,0,0,0,133.9,2.552,100
"2023-05-13 12:40:00",7,9.65,24.06,50.44,13.14,978,978,0,0,0,0,43.5,2.302,100
"2023-05-13 12:50:00",8,9.65,24.33,49.75,13.17,978,978,0,0,0,0,99.1,2.446,100
"2023-05-13 13:00:00",9,9.65,24.58,48.77,13.07,977,977,0,0,0,0,45.26,2.383,100
"2023-05-13 13:10:00",10,9.65,24.72,47.84,12.92,977,977,0,0,0,0,50.41,2.458,100
"2023-05-13 13:20:00",11,9.65,24.85,46.58,12.61,977,977,0,0,0,0,159.9,3.062,100
"2023-05-13 13:30:00",12,9.65,25.17,45.39,12.49,977,977,0,0,0,0,98.3,2.599,100
"2023-05-13 13:40:00",13,10.25,25.47,44.24,12.39,977,977,0,0,0,0,51.45,2.853,100
"2023-05-13 13:50:00",14,9.66,25.57,43.47,12.23,976,976,0,0,0,0,142.5,3.093,100
"2023-05-13 14:00:00",15,10.25,25.78,42.8,12.2,976,976,0,0,0,0,56.91,3.248,100
"2023-05-13 14:10:00",16,9.65,25.75,42.93,12.22,976,976,0,0,0,0,44.96,3.859,100
"2023-05-13 14:20:00",17,9.66,25.77,42.91,12.24,976,976,0,0,0,0,193,3.97,100
"2023-05-13 14:30:00",18,10.25,25.88,43.01,12.37,976,976,0,0,0,0,221.7,3.718,100
"2023-05-13 14:40:00",19,9.65,26.06,43.14,12.55,976,976,0,0,0,0,298.7,4.382,100
"2023-05-13 14:50:00",20,9.65,26.41,42.61,12.68,976,976,0,0,0,0,304.9,4.638,100
"2023-05-13 15:00:00",21,9.65,26.38,42.42,12.58,976,976,0,0,0,0,203.9,3.811,100
"2023-05-13 15:10:00",22,9.66,26.76,42.41,12.91,975,975,0,0,0,0,193.7,3.791,100
"2023-05-13 15:20:00",23,10.04,26.75,42.65,12.96,975,975,0,0,0,0,89,3.28,100
"2023-05-13 15:30:00",24,9.66,27.08,40.29,12.4,975,975,0,0,0,0,105,4.665,100
"2023-05-13 15:40:00",25,9.65,27.09,38.81,11.87,975,975,0,0,0,0,61.1,5.226,100
"2023-05-13 15:50:00",26,9.65,27.05,38.56,11.73,975,975,0,0,0,0,34.17,4.541,100
"2023-05-13 16:00:00",27,10.25,27,39.6,12.08,975,975,0,0,0,0,80.7,4.77,100
"2023-05-13 16:10:00",28,9.65,26.97,39.6,12.03,975,975,0,0,0,0,149.2,4.334,100
"2023-05-13 16:20:00",29,9.65,26.98,40.22,12.29,975,975,0,0,0,0,34.65,4.012,100
"2023-05-13 16:30:00",30,10.25,26.86,40.9,12.44,975,975,0,0,0,0,79.92,3.87,100
"2023-05-13 16:40:00",31,9.65,26.86,41.36,12.6,975,975,0,0,0,0,77.83,3.657,100
"2023-05-13 16:50:00",32,9.65,26.81,40.69,12.31,975,975,0,0,0,0,175.3,3.502,100
"2023-05-13 17:00:00",33,9.66,26.76,41.14,12.45,975,975,0,0,0,0,38.2,3.842,100
"2023-05-13 17:10:00",34,9.65,26.23,44.99,13.34,975,975,0,0,0,0,46.75,2.643,100
"2023-05-13 17:20:00",35,10.25,26.09,45.05,13.27,975,975,0,0,0,0,37.3,2.953,100
"2023-05-13 17:30:00",36,11.1,25.76,45.42,13.1,975,975,0,0,0,0,39.54,3.626,100
"2023-05-13 17:40:00",37,9.65,25.3,47.1,13.18,975,975,0,0,0,0,48.99,2.522,100
"2023-05-13 17:50:00",38,9.65,24.9,48.07,13.14,975,975,0,0,0,0,45.24,2.85,100
"2023-05-13 18:00:00",39,9.99,24.39,49.5,13.13,975,975,0,0,0,0,49.45,2.484,100
"2023-05-13 18:10:00",40,9.65,23.93,50.87,13.15,975,975,0,0,0,0,49.03,2.394,100
"2023-05-13 18:20:00",41,9.65,23.46,51.99,13.01,975,975,0,0,0,0,50.43,2.105,100
"2023-05-13 18:30:00",42,9.66,22.96,53.24,12.92,975,975,0,0,0,0,47.01,1.718,100
"2023-05-13 18:40:00",43,9.66,22.42,54.7,12.87,975,975,0,0,0,0,48.17,2.011,100
"2023-05-13 18:50:00",44,9.65,22.08,55.44,12.77,976,976,0,0,0,0,42.6,1.722,100
"2023-05-13 19:00:00",45,9.65,21.66,56.82,12.75,976,976,0,0,0,0,33.13,1.584,100
"2023-05-13 19:10:00",46,9.65,21.16,58.73,12.74,976,976,0,0,0,0,47.77,0.88,100
"2023-05-13 19:20:00",47,9.66,20.6,60.49,12.67,976,976,0,0,0,0,55.15,0.814,100
"2023-05-13 19:30:00",48,9.65,20.07,62.39,12.65,976,976,0,0,0,0,62.7,0.671,100
"2023-05-13 19:40:00",49,10.25,19.69,63.67,12.59,976,976,0,0,0,0,46.55,1.025,100
"2023-05-13 19:50:00",50,9.66,19.51,63.91,12.48,976,976,0,0,0,0,40.14,1.485,100
"2023-05-13 20:00:00",51,9.65,19.22,65.07,12.49,976,976,0,0,0,0,27.1,1.798,100
"2023-05-13 20:10:00",52,9.67,19.02,65.09,12.31,976,976,0,0,0,0,39.83,2.211,100
"2023-05-13 20:20:00",53,9.66,18.66,66.09,12.2,976,976,0,0,0,0,18.6,2.347,100
"2023-05-13 20:30:00",54,9.65,18.41,66.94,12.16,976,976,0,0,0,0,20.12,2.835,100
"2023-05-13 20:40:00",55,9.65,18.18,68.01,12.2,976,976,0,0,0,0,19.83,2.537,100
"2023-05-13 20:50:00",56,9.65,17.89,69.15,12.16,976,976,0,0,0,0,24.69,2.315,100
"2023-05-13 21:00:00",57,9.66,17.43,70.84,12.09,977,977,0,0,0,0,19.66,2.359,100
"2023-05-13 21:10:00",58,9.66,17.28,71.75,12.1,977,977,0,0,0,0,23.59,2.559,100
"2023-05-13 21:20:00",59,9.66,17.18,72.16,12.11,977,977,0,0,0,0,23.75,2.779,100
"2023-05-13 21:30:00",60,9.66,17,72.92,12.11,977,977,0,0,0,0,24.41,2.526,100
"2023-05-13 21:40:00",61,9.66,16.74,73.99,12.07,977,977,0,0,0,0,22.6,2.246,100
"2023-05-13 21:50:00",62,10.25,16.58,74.59,12.02,977,977,0,0,0,0,25.79,2.231,100
"2023-05-13 22:00:00",63,9.65,16.44,75.12,12,977,977,0,0,0,0,28.64,2.301,100
"2023-05-13 22:10:00",64,10.01,16.55,74.72,12.05,977,977,0,0,0,0,24.14,2.52,100
"2023-05-13 22:20:00",65,9.66,16.58,74.76,12.09,977,977,0,0,0,0,49.43,2.839,100
"2023-05-13 22:30:00",66,10.25,16.52,75.02,12.07,977,977,0,0,0,0,101.3,2.914,100
"2023-05-13 22:40:00",67,9.65,16.33,75.71,12.02,977,977,0,0,0,0,222.5,3.081,100
"2023-05-13 22:50:00",68,9.65,16.46,74.93,12.01,977,977,0,0,0,0,239.2,3.255,100
"2023-05-13 23:00:00",69,9.65,16.59,74.37,12,977,977,0,0,0,0,217,3.183,100
"2023-05-13 23:10:00",70,9.66,16.65,73.85,11.96,977,977,0,0,0,0,43.02,2.688,100
"2023-05-13 23:20:00",71,9.66,16.59,74.03,11.94,977,977,0,0,0,0,132,2.536,100
"2023-05-13 23:30:00",72,9.65,16.52,74.08,11.89,977,977,0,0,0,0,167.1,2.46,100
"2023-05-13 23:40:00",73,9.66,16.34,74.87,11.85,977,977,0,0,0,0,166.1,2.013,100
"2023-05-13 23:50:00",74,9.65,16.54,73.91,11.88,977,977,0,0,0,0,231.2,2.3,100
"2023-05-14 00:00:00",75,9.66,16.76,72.93,11.88,977,977,0,0,0,0,257.6,2.849,100
"2023-05-14 00:10:00",76,10.04,16.89,72.24,11.87,977,977,0,0,0,0,292,3.456,100
"2023-05-14 00:20:00",77,9.66,17.08,71.57,11.9,977,977,0,0,0,0,243,3.69,100
"2023-05-14 00:30:00",78,9.65,17.07,70.96,11.76,977,977,0,0,0,0,311.1,3.954,100
"2023-05-14 00:40:00",79,9.66,16.82,71.34,11.61,977,977,0,0,0,0,326.2,3.05,100
"2023-05-14 00:50:00",80,9.65,16.47,72.38,11.5,977,977,0,0,0,0,341.9,3.253,100
"2023-05-14 01:00:00",81,9.66,16.09,73.41,11.34,977,977,0,0,0,0,194.4,2.91,100
"2023-05-14 01:10:00",82,9.66,15.63,75.19,11.23,977,977,0,0,0,0,91.9,2.079,100
"2023-05-14 01:20:00",83,9.65,15.13,76.97,11.12,977,977,0,0,0,0,23.98,1.76,100
"2023-05-14 01:30:00",84,9.65,14.78,77.71,10.96,977,977,0,0,0,0,33.58,1.596,100
"2023-05-14 01:40:00",85,9.65,14.49,78.94,10.9,977,977,0,0,0,0,33.94,1.383,100
"2023-05-14 01:50:00",86,11.1,13.98,81,10.77,976,976,0,0,0,0,38.25,1.648,100
"2023-05-14 02:00:00",87,9.67,13.9,81,10.71,976,976,0,0,0,0,27.97,1.893,100
"2023-05-14 02:10:00",88,9.66,13.94,80.2,10.62,976,976,0,0,0,0,219.4,1.952,100
"2023-05-14 02:20:00",89,9.66,14,79.73,10.57,976,976,0,0,0,0,117.4,1.517,100
"2023-05-14 02:30:00",90,10.03,13.81,80.5,10.53,976,976,0,0,0,0,21.78,1.224,100
"2023-05-14 02:40:00",91,9.65,13.49,81.8,10.42,976,976,0,0,0,0,55.88,1.553,100
"2023-05-14 02:50:00",92,10.21,13.23,83,10.38,976,976,0,0,0,0,183.9,1.48,100
"2023-05-14 03:00:00",93,9.66,13.46,82.2,10.46,976,976,0,0,0,0,293.7,2.155,100
"2023-05-14 03:10:00",94,9.67,13.65,81.1,10.46,976,976,0,0,0,0,188.2,2.066,100
"2023-05-14 03:20:00",95,9.66,13.6,80.9,10.4,976,976,0,0,0,0,60.75,2.284,100
"2023-05-14 03:30:00",96,10.25,13.49,81.4,10.35,976,976,0,0,0,0,53.67,1.793,100
"2023-05-14 03:40:00",97,9.65,13.31,82.1,10.32,976,976,0,0,0,0,23.47,1.018,100
"2023-05-14 03:50:00",98,9.65,12.92,83.7,10.24,976,976,0,0,0,0,66.31,0.624,100
"2023-05-14 04:00:00",99,9.67,12.48,85.4,10.12,976,976,0,0,0,0,21.18,0.121,100
"2023-05-14 04:10:00",100,10.25,12.16,88.1,10.27,976,976,0,0,0,0,235,0.909,100
"2023-05-14 04:20:00",101,9.66,12.47,87.7,10.49,976,976,0,0,0,0,160.3,0.62,100
"2023-05-14 04:30:00",102,9.65,12.56,86.1,10.32,976,976,0,0,0,0,50.41,0.264,100
"2023-05-14 04:40:00",103,9.66,12.46,86.3,10.25,976,976,0,0,0,0,109.1,0.385,100
"2023-05-14 04:50:00",104,10.25,12.09,87.8,10.12,976,976,0,0,0,0,139.3,0.599,100
"2023-05-14 05:00:00",105,9.66,11.53,89.7,9.91,976,976,0,0,0,0,103.5,0.232,100
"2023-05-14 05:10:00",106,9.66,11.19,92,9.93,976,976,0,0,0,0,98.8,0.344,100
"2023-05-14 05:20:00",107,9.66,11.03,93,9.95,976,976,0,0,0,0,40.17,0.354,100
"2023-05-14 05:30:00",108,9.66,10.86,94.1,9.94,976,976,0,0,0,0,77.75,0.162,100
"2023-05-14 05:40:00",109,9.66,10.55,94.8,9.75,976,976,0,0,0,0,135.1,0.234,100
"2023-05-14 05:50:00",110,9.66,10.27,94.6,9.43,976,976,0,0,0,0,119.4,0.21,100
"2023-05-14 06:00:00",111,9.65,10.09,94.3,9.2,976,976,0,0,0,0,118.5,0.204,100
"2023-05-14 06:10:00",112,9.65,9.91,94.6,9.07,976,976,0,0,0,0,237.6,0.375,100
"2023-05-14 06:20:00",113,9.66,9.79,94.1,8.9,976,976,0,0,0,0,175.7,0.29,100
"2023-05-14 06:30:00",114,9.66,9.62,94.1,8.75,976,976,0,0,0,0,145.1,0.364,100
"2023-05-14 06:40:00",115,9.67,9.51,94,8.61,976,976,0,0,0,0,84.9,0.119,100
"2023-05-14 06:50:00",116,9.65,9.27,94.4,8.43,976,976,0,0,0,0,92.6,0.128,100
"2023-05-14 07:00:00",117,9.66,9.2,94.8,8.42,976,976,0,0,0,0,59.84,0.117,100
"2023-05-14 07:10:00",118,9.67,9.13,95,8.4,976,976,0,0,0,0,95.9,0.161,100
"2023-05-14 07:20:00",119,10.04,9.01,95.1,8.29,976,976,0,0,0,0,107.9,0.18,100
"2023-05-14 07:30:00",120,9.66,8.9,95,8.18,976,976,0,0,0,0,24.18,0.03,100
"2023-05-14 07:40:00",121,9.66,8.84,94.9,8.05,976,976,0,0,0,0,32.83,0.092,100
"2023-05-14 07:50:00",122,9.66,8.8,94.9,7.993,977,977,0,0,0,0,130.2,0.494,100
"2023-05-14 08:00:00",123,9.99,8.78,94.7,7.977,977,977,0,0,0,0,103.4,0.463,100
"2023-05-14 08:10:00",124,10.25,8.83,94.9,8.04,977,977,0,0,0,0,193,0.369,100
"2023-05-14 08:20:00",125,9.65,8.86,94.8,8.07,977,977,0,0,0,0,113.9,0.244,100
"2023-05-14 08:30:00",126,9.66,9.38,94.4,8.53,977,977,0,0,0,0,161,0.483,100
"2023-05-14 08:40:00",127,9.65,10.18,93.6,9.22,977,977,0,0,0,0,133.7,0.535,100
"2023-05-14 08:50:00",128,9.67,10.85,93.1,9.76,977,977,0,0,0,0,96.5,0.204,100
"2023-05-14 09:00:00",129,9.66,11.35,91.5,10.01,977,977,0,0,0,0,160.3,0.362,100
"2023-05-14 09:10:00",130,9.67,11.95,89.4,10.24,978,978,0,0,0,0,187.1,1.147,100
"2023-05-14 09:20:00",131,10.01,12.24,88.1,10.32,978,978,0,0,0,0,191.9,0.871,100
"2023-05-14 09:30:00",132,9.66,12.52,87.3,10.48,978,978,0,0,0,0,166.5,0.632,100
"2023-05-14 09:40:00",133,9.66,13.13,86,10.82,978,978,0,0,0,0,174.7,0.86,100
"2023-05-14 09:50:00",134,9.66,13.67,83.7,10.97,978,978,0,0,0,0,170.4,1.021,100
"2023-05-14 10:00:00",135,9.67,14.4,81.3,11.26,978,978,0,0,0,0,173.4,0.938,100
"2023-05-14 10:10:00",136,9.66,15.14,79.31,11.55,978,978,0,0,0,0,183,0.919,100
"2023-05-14 10:20:00",137,9.66,16.04,76.66,11.95,978,978,0,0,0,0,120.6,0.754,100
"2023-05-14 10:30:00",138,9.65,16.73,74.33,12.15,978,978,0,0,0,0,59.88,0.807,100
"2023-05-14 10:40:00",139,9.67,17.59,71.87,12.45,978,978,0,0,0,0,162.4,0.62,100
"2023-05-14 10:50:00",140,9.65,18.28,69.7,12.66,978,978,0,0,0,0,64.77,0.557,100
"2023-05-14 11:00:00",141,9.66,19.12,67.44,12.96,978,978,0,0,0,0,162.5,0.906,100
"2023-05-14 11:10:00",142,9.65,19.46,66.05,12.95,978,978,0,0,0,0,261.1,1.018,100
"2023-05-14 11:20:00",143,9.65,19.91,65.07,13.12,978,978,0,0,0,0,195.1,0.776,100
"2023-05-14 11:30:00",144,10.25,20.73,63.29,13.47,978,978,0,0,0,0,77.6,0.763,100
"2023-05-14 11:40:00",145,9.65,21.19,61.62,13.52,978,978,0,0,0,0,97.8,0.851,100
"2023-05-14 11:50:00",146,9.99,21.48,60.56,13.54,978,978,0,0,0,0,60.22,0.914,100
"2023-05-14 12:00:00",147,9.65,21.94,57.51,13.18,978,978,0,0,0,0,45.75,1.105,100
"2023-05-14 12:10:00",148,9.65,22.34,55.98,13.14,978,978,0,0,0,0,106,1.3,100
"2023-05-14 12:20:00",149,9.65,22.84,55.32,13.41,978,978,0,0,0,0,91.5,1.136,100
"2023-05-14 12:30:00",150,9.65,23.22,53.67,13.28,978,978,0,0,0,0,105.5,1.782,100
"2023-05-14 12:40:00",151,9.65,23.56,52.13,13.15,978,978,0,0,0,0,92.4,1.7,100
"2023-05-14 12:50:00",152,9.65,23.91,50.95,13.15,978,978,0,0,0,0,90.3,1.917,100
"2023-05-14 13:00:00",153,9.66,24.57,49.01,13.15,978,978,0,0,0,0,62.77,1.356,100
"2023-05-14 13:10:00",154,9.65,24.93,46.24,12.58,977,977,0,0,0,0,125.2,1.263,100
"2023-05-14 13:20:00",155,11.04,25.01,44.41,12.03,977,977,0,0,0,0,59.32,1.924,100
"2023-05-14 13:30:00",156,9.65,25.47,43.86,12.27,977,977,0,0,0,0,145.2,2.044,100
"2023-05-14 13:40:00",157,9.65,25.66,43.85,12.48,977,977,0,0,0,0,40.08,1.455,100
"2023-05-14 13:50:00",158,9.65,26.07,42.38,12.31,977,977,0,0,0,0,53.66,2.82,100
"2023-05-14 14:00:00",159,10.25,26.09,41.68,12.08,977,977,0,0,0,0,100.6,1.618,100
"2023-05-14 14:10:00",160,9.65,26.38,41.81,12.36,977,977,0,0,0,0,215.7,3.005,100
"2023-05-14 14:20:00",161,9.65,26.67,41.57,12.53,976,976,0,0,0,0,194.1,2.91,100
"2023-05-14 14:30:00",162,9.65,26.48,42.28,12.62,976,976,0,0,0,0,56.89,2.802,100
"2023-05-14 14:40:00",163,9.65,26.81,41.01,12.42,976,976,0,0,0,0,203.9,2.527,100
"2023-05-14 14:50:00",164,10.25,27.01,40.13,12.29,976,976,0,0,0,0,148.8,3.353,100
"2023-05-14 15:00:00",165,9.66,27,40.15,12.29,976,976,0,0,0,0,323,3.577,100
"2023-05-14 15:10:00",166,9.66,27.15,39.54,12.21,976,976,0,0,0,0,289.4,2.188,100
"2023-05-14 15:20:00",167,9.65,27.79,36.93,11.73,976,976,0,0,0,0,243.1,3.088,100
"2023-05-14 15:30:00",168,9.66,27.89,35.62,11.28,976,976,0,0,0,0,179.9,2.376,100
"2023-05-14 15:40:00",169,10.03,28.26,34.08,10.93,976,976,0,0,0,0,91.6,2.624,100
"2023-05-14 15:50:00",170,9.66,28.53,33.56,10.92,976,976,0,0,0,0,146,2.626,100
"2023-05-14 16:00:00",171,9.66,28.64,32.62,10.54,976,976,0,0,0,0,145.6,2.943,100
"2023-05-14 16:10:00",172,9.65,28.72,32.25,10.52,976,976,0,0,0,0,126.5,2.235,100
"2023-05-14 16:20:00",173,10.04,28.95,31.52,10.4,976,976,0,0,0,0,321.3,2.256,100
"2023-05-14 16:30:00",174,10.25,28.99,30.64,10.01,976,976,0,0,0,0,306.3,3.579,100
"2023-05-14 16:40:00",175,9.65,29.05,30.56,10,976,976,0,0,0,0,330.4,2.756,100
"2023-05-14 16:50:00",176,9.65,29.21,29.76,9.75,975,975,0,0,0,0,199.7,3.122,100
"2023-05-14 17:00:00",177,9.65,29.28,27.88,8.8,976,976,0,0,0,0,223.1,3.304,100
"2023-05-14 17:10:00",178,9.65,29.27,26.5,8.05,976,976,0,0,0,0,208.3,3.047,100
"2023-05-14 17:20:00",179,9.65,29.18,27.87,8.72,975,975,0,0,0,0,307.7,3.056,100
"2023-05-14 17:30:00",180,9.65,29.04,28.49,8.95,975,975,0,0,0,0,334.9,2.216,100
"2023-05-14 17:40:00",181,10.25,28.85,29.55,9.34,976,976,0,0,0,0,330,2.049,100
"2023-05-14 17:50:00",182,9.65,28.64,30.11,9.39,976,976,0,0,0,0,318.6,1.459,100
"2023-05-14 18:00:00",183,9.65,28.07,32.55,10.05,976,976,0,0,0,0,103.1,0.769,100
"2023-05-14 18:10:00",184,9.66,27.31,35.53,10.71,976,976,0,0,0,0,28.66,1.35,100
"2023-05-14 18:20:00",185,9.66,26.82,37.49,11.07,976,976,0,0,0,0,19.92,1.876,100
"2023-05-14 18:30:00",186,9.65,26.18,40.52,11.7,976,976,0,0,0,0,39.46,2.513,100
"2023-05-14 18:40:00",187,9.65,24.99,46.21,12.62,976,976,0,0,0,0,38.96,1.724,100
"2023-05-14 18:50:00",188,10.25,24.37,49.12,13.01,976,976,0,0,0,0,31.68,1.994,100
"2023-05-14 19:00:00",189,9.66,24.04,50.4,13.13,976,976,0,0,0,0,39.81,2.179,100
"2023-05-14 19:10:00",190,9.65,23.55,51.89,13.06,976,976,0,0,0,0,37.98,2.124,100
"2023-05-14 19:20:00",191,10.25,23.17,52.64,12.94,976,976,0,0,0,0,40.85,2.512,100
"2023-05-14 19:30:00",192,9.65,22.92,52.92,12.81,976,976,0,0,0,0,42.3,2.727,100
"2023-05-14 19:40:00",193,10.25,22.58,54.08,12.8,976,976,0,0,0,0,36.21,2.525,100
"2023-05-14 19:50:00",194,9.65,22.21,54.94,12.72,977,977,0,0,0,0,35.7,3.172,100
"2023-05-14 20:00:00",195,9.65,22.01,55.4,12.69,977,977,0,0,0,0,32.41,3.285,100
"2023-05-14 20:10:00",196,9.65,21.87,55.5,12.59,977,977,0,0,0,0,36.03,3.571,100
"2023-05-14 20:20:00",197,9.66,21.31,57.3,12.53,977,977,0,0,0,0,43.68,2.483,100
"2023-05-14 20:30:00",198,9.65,20.65,59.57,12.46,977,977,0,0,0,0,31.62,2.195,100
"2023-05-14 20:40:00",199,9.65,20,61.33,12.33,977,977,0,0,0,0,28.96,2.858,100
"2023-05-14 20:50:00",200,9.65,19.53,62.81,12.24,977,977,0,0,0,0,27.02,2.747,100
"2023-05-14 21:00:00",201,9.65,19.44,62.89,12.17,977,977,0,0,0,0,23.62,3.338,100
"2023-05-14 21:10:00",202,9.65,19.25,63.33,12.11,977,977,0,0,0,0,25.49,3.01,100
"2023-05-14 21:20:00",203,9.65,19.03,63.9,12.05,977,977,0,0,0,0,33.91,3.033,100
"2023-05-14 21:30:00",204,9.65,19.07,63.82,12.05,977,977,0,0,0,0,17.78,2.776,100
"2023-05-14 21:40:00",205,9.65,18.93,64.23,12.02,977,977,0,0,0,0,32.43,2.853,100
"2023-05-14 21:50:00",206,9.65,18.68,64.97,11.95,978,978,0,0,0,0,15.33,2.975,100
"2023-05-14 22:00:00",207,9.65,18.54,65.56,11.95,977,977,0,0,0,0,15.92,2.691,100
"2023-05-14 22:10:00",208,9.65,18.49,65.4,11.89,978,978,0,0,0,0,22.45,3.208,100
"2023-05-14 22:20:00",209,9.65,18.08,66.87,11.83,978,978,0,0,0,0,39.64,2.53,100
"2023-05-14 22:30:00",210,9.65,18.07,66.68,11.78,978,978,0,0,0,0,28.59,2.731,100
"2023-05-14 22:40:00",211,10.04,17.92,67.08,11.72,978,978,0,0,0,0,34.04,2.646,100
"2023-05-14 22:50:00",212,9.65,17.65,67.88,11.66,978,978,0,0,0,0,53.36,2.853,100
"2023-05-14 23:00:00",213,9.66,17.29,69.08,11.55,978,978,0,0,0,0,199.9,3.398,100
"2023-05-14 23:10:00",214,9.66,17.15,69.14,11.46,978,978,0,0,0,0,104.8,3.861,100
"2023-05-14 23:20:00",215,10.04,16.69,70.6,11.33,978,978,0,0,0,0,83.6,3.327,100
"2023-05-14 23:30:00",216,9.65,16.9,69.23,11.22,978,978,0,0,0,0,140.7,3.538,100
"2023-05-14 23:40:00",217,9.65,17.23,67.68,11.19,978,978,0,0,0,0,317.3,3.165,100
"2023-05-14 23:50:00",218,9.65,17.12,67.69,11.1,978,978,0,0,0,0,194.1,2.509,100
"2023-05-15 00:00:00",219,9.65,17.21,67.04,11.04,978,978,0,0,0,0,209.1,3.188,100
"2023-05-15 00:10:00",220,9.65,16.96,67.77,10.97,978,978,0,0,0,0,177.7,2.668,100
"2023-05-15 00:20:00",221,10.25,16.38,69.76,10.83,978,978,0,0,0,0,103.3,2.484,100
"2023-05-15 00:30:00",222,10.03,16.03,70.95,10.74,978,978,0,0,0,0,102.9,2.522,100
"2023-05-15 00:40:00",223,9.65,16.03,70.56,10.67,978,978,0,0,0,0,70.33,2.666,100
"2023-05-15 00:50:00",224,9.65,16.03,70.11,10.57,978,978,0,0,0,0,108.6,2.388,100
"2023-05-15 01:00:00",225,9.65,16.03,70.11,10.56,978,978,0,0,0,0,57.07,2.111,100
"2023-05-15 01:10:00",226,9.66,16.15,69.2,10.49,978,978,0,0,0,0,323.2,2.934,100
"2023-05-15 01:20:00",227,9.65,16.66,66.66,10.42,978,978,0,0,0,0,328.7,3.475,100
"2023-05-15 01:30:00",228,9.65,17,64.6,10.27,978,978,0,0,0,0,337.9,4.83,100
"2023-05-15 01:40:00",229,9.65,17.44,62.55,10.22,978,978,0,0,0,0,339.6,4.825,100
"2023-05-15 01:50:00",230,9.65,17.63,62.06,10.27,978,978,0,0,0,0,335.6,4.473,100
"2023-05-15 02:00:00",231,9.65,17.84,61.57,10.36,978,978,0,0,0,0,338.4,4.272,100
"2023-05-15 02:10:00",232,9.65,17.93,61.49,10.43,978,978,0,0,0,0,337.8,4.036,100
"2023-05-15 02:20:00",233,9.65,17.94,61.44,10.42,978,978,0,0,0,0,337.3,3.952,100
"2023-05-15 02:30:00",234,9.65,17.87,61.73,10.44,978,978,0,0,0,0,335.5,3.862,100
"2023-05-15 02:40:00",235,9.65,17.97,61.42,10.44,978,978,0,0,0,0,334.3,3.985,100
"2023-05-15 02:50:00",236,9.65,18.08,60.94,10.41,978,978,0,0,0,0,338.1,4.642,100
"2023-05-15 03:00:00",237,9.65,18.06,61.14,10.46,977,977,0,0,0,0,338,4.457,100
"2023-05-15 03:10:00",238,9.65,17.95,61.8,10.51,977,977,0,0,0,0,327,4.032,100
"2023-05-15 03:20:00",239,9.65,17.84,62.36,10.56,977,977,0,0,0,0,343.3,4.553,100
"2023-05-15 03:30:00",240,9.65,17.91,62.35,10.62,977,977,0,0,0,0,333.3,4.447,100
"2023-05-15 03:40:00",241,9.65,18.12,61.91,10.7,977,977,0,0,0,0,342.1,4.116,100
"2023-05-15 03:50:00",242,9.66,18.29,61.59,10.79,977,977,0,0,0,0,337,3.835,100
"2023-05-15 04:00:00",243,9.65,17.86,63.05,10.74,977,977,0,0,0,0,266.6,2.566,100
"2023-05-15 04:10:00",244,10.25,17.58,63.87,10.67,977,977,0,0,0,0,333.9,2.888,100
"2023-05-15 04:20:00",245,9.66,17.4,64.18,10.57,977,977,0,0,0,0,242.1,2.977,100
"2023-05-15 04:30:00",246,9.65,17.27,64.68,10.57,977,977,0,0,0,0,285.5,2.608,100
"2023-05-15 04:40:00",247,9.66,16.89,66.17,10.52,977,977,0,0,0,0,115,1.692,100
"2023-05-15 04:50:00",248,9.65,16.4,68.15,10.52,977,977,0,0,0,0,39.5,1.696,100
"2023-05-15 05:00:00",249,9.65,15.97,69.3,10.33,977,977,0,0,0,0,34.23,1.493,100
"2023-05-15 05:10:00",250,9.65,15.16,71.99,10.11,977,977,0,0,0,0,33.48,1.76,100
"2023-05-15 05:20:00",251,9.65,14.52,74.13,9.99,977,977,0,0,0,0,33.44,1.613,100
"2023-05-15 05:30:00",252,9.65,14.07,75.49,9.81,977,977,0,0,0,0,40.98,1.508,100
"2023-05-15 05:40:00",253,9.65,13.33,77.92,9.57,977,977,0,0,0,0,33.38,1.342,100
"2023-05-15 05:50:00",254,9.65,13.06,79.47,9.57,977,977,0,0,0,0,32.79,0.642,100
